Date,DXCM,ISRG,KHC,LLY,MCD,NSRGY,NVO,PEP,PLNT,PODD,YUM
2020-12-18,89.64250183105469,263.0299987792969,26.62312126159668,162.10488891601562,189.52186584472656,97.08061218261719,32.679901123046875,123.51803588867188,74.98999786376953,240.64999389648438,99.06885528564453
2020-12-21,87.2125015258789,263.0899963378906,26.46998405456543,159.62698364257812,186.5170440673828,95.10040283203125,31.83855438232422,122.23178100585938,74.45999908447266,237.41000366210938,98.03103637695312
2020-12-22,88.55750274658203,271.75,26.332155227661133,157.67869567871094,186.73739624023438,95.42626953125,31.27174186706543,121.07171630859375,76.80999755859375,254.4600067138672,96.92108154296875
2020-12-23,88.99749755859375,269.8833312988281,26.646095275878906,156.5059356689453,186.82550048828125,95.20902252197266,30.82892608642578,121.39954376220703,78.5,260.9800109863281,96.3705825805664
2020-12-24,88.75499725341797,269.0,26.78391456604004,157.6219940185547,186.2703399658203,94.84974670410156,30.74479103088379,121.94595336914062,77.73999786376953,257.2799987792969,97.04741668701172
2020-12-28,90.57749938964844,268.38665771484375,26.96002197265625,157.47064208984375,188.58782958984375,97.15582275390625,31.107900619506836,123.50121307373047,76.62999725341797,255.9499969482422,99.06885528564453
2020-12-29,89.2249984741211,271.3566589355469,26.72266960144043,157.54627990722656,187.43345642089844,98.51773834228516,31.254030227661133,123.92992401123047,76.33999633789062,260.6499938964844,98.77105712890625
2020-12-30,90.69249725341797,271.76666259765625,26.54654884338379,157.95298767089844,186.42018127441406,99.06919860839844,31.085758209228516,123.83748626708984,78.04000091552734,260.54998779296875,98.82518768310547
2020-12-31,92.43000030517578,272.70001220703125,26.538894653320312,159.68374633789062,189.0812530517578,98.42583465576172,30.930776596069336,124.66970825195312,77.62999725341797,255.6300048828125,97.9678955078125
2021-01-04,89.43499755859375,266.6666564941406,26.20964813232422,156.52488708496094,185.23941040039062,99.10261535644531,31.63042449951172,121.28184509277344,73.93000030517578,251.6199951171875,95.4952392578125
2021-01-05,92.1875,268.3500061035156,25.70428466796875,157.3003692626953,186.3496551513672,98.70992279052734,31.338165283203125,121.64334106445312,74.7699966430664,253.66000366210938,95.5042495727539
2021-01-06,93.9800033569336,264.2633361816406,25.98760223388672,155.4088592529297,185.92669677734375,96.65450286865234,30.52338409423828,120.15534973144531,77.4800033569336,252.3699951171875,96.02767181396484
2021-01-07,96.79000091552734,269.4033203125,25.800003051757812,156.83692932128906,186.7902374267578,96.32865142822266,31.03704261779785,119.7686538696289,79.58000183105469,259.2099914550781,95.29668426513672
2021-01-08,97.02249908447266,272.9166564941406,25.742572784423828,157.385498046875,190.218017578125,95.95265197753906,31.11233139038086,121.20619201660156,81.41999816894531,265.75,96.6954574584961
2021-01-11,92.66000366210938,271.2166748046875,25.152990341186523,175.8563690185547,188.77288818359375,94.59073638916016,31.183181762695312,119.44921875,82.73999786376953,254.64999389648438,97.16473388671875
2021-01-12,90.0425033569336,262.80999755859375,24.639978408813477,169.10362243652344,186.4553680419922,94.52389526367188,30.70051383972168,118.89437103271484,83.75,265.82000732421875,97.16473388671875
2021-01-13,90.63749694824219,270.48333740234375,24.509809494018555,175.4402313232422,186.8871307373047,94.68264770507812,31.395734786987305,119.86953735351562,82.72000122070312,270.3999938964844,96.6954574584961
2021-01-14,88.0199966430664,265.71331787109375,24.563411712646484,176.56573486328125,183.7237548828125,94.12284088134766,31.453296661376953,119.17179870605469,82.19000244140625,284.1400146484375,97.26399993896484
2021-01-15,88.55000305175781,259.47332763671875,24.494495391845703,180.42445373535156,184.9661865234375,94.59908294677734,31.896114349365234,118.86076354980469,81.08999633789062,281.20001220703125,96.2171630859375
